lh_gm_vol_0,lh_gm_vol_1,lh_gm_vol_2,lh_gm_vol_3,lh_gm_vol_4,lh_gm_vol_5,lh_gm_vol_6,lh_gm_vol_7,lh_gm_vol_8,lh_gm_vol_9,lh_gm_vol_10,lh_gm_vol_11,lh_gm_vol_12,lh_gm_vol_13,lh_gm_vol_14,lh_gm_vol_15,lh_gm_vol_16,lh_gm_vol_17,lh_gm_vol_18,lh_gm_vol_19,lh_gm_vol_20,lh_gm_vol_21,lh_gm_vol_22,lh_gm_vol_23,lh_gm_vol_24,lh_gm_vol_25,lh_gm_vol_26,lh_gm_vol_27,lh_gm_vol_28,lh_gm_vol_29,lh_gm_vol_30,lh_gm_vol_31,lh_gm_vol_32,lh_gm_vol_33,rh_gm_vol_0,rh_gm_vol_1,rh_gm_vol_2,rh_gm_vol_3,rh_gm_vol_4,rh_gm_vol_5,rh_gm_vol_6,rh_gm_vol_7,rh_gm_vol_8,rh_gm_vol_9,rh_gm_vol_10,rh_gm_vol_11,rh_gm_vol_12,rh_gm_vol_13,rh_gm_vol_14,rh_gm_vol_15,rh_gm_vol_16,rh_gm_vol_17,rh_gm_vol_18,rh_gm_vol_19,rh_gm_vol_20,rh_gm_vol_21,rh_gm_vol_22,rh_gm_vol_23,rh_gm_vol_24,rh_gm_vol_25,rh_gm_vol_26,rh_gm_vol_27,rh_gm_vol_28,rh_gm_vol_29,rh_gm_vol_30,rh_gm_vol_31,rh_gm_vol_32,rh_gm_vol_33,volume_paths
2891,1660,8360,3524,2462,10542,13103,10705,2887,13793,8268,8946,6326,11921,2755,4144,4946,2321,4752,3152,11818,4177,16042,11358,2476,16257,25913,16568,13639,14117,782,2483,1486,8409,3147,2404,6025,3746,1688,13285,16142,11398,2642,14864,8567,8498,6616,12629,2317,4379,4392,2707,4051,3017,11642,4607,16367,12200,2225,19532,24421,15828,14127,11504,1116,1709,959,9111,/data/users2/kwang26/aibm_hcp_normalized/523032_3T_T1w_MPR1.nii.gz
2738,2066,5724,2956,1203,9471,12128,9854,2767,10776,7442,7227,5922,10770,2316,3181,4504,1983,4538,2725,9948,3468,13119,10673,2730,16421,22706,14350,11929,10192,678,2372,1033,6356,2632,2414,5511,2554,1273,9521,14169,9739,2406,10751,7220,6634,4669,13580,2000,3905,4236,2346,4546,2880,8506,2888,13555,12032,1968,17897,22555,14835,12737,10915,831,1600,739,7237,/data/users2/kwang26/aibm_hcp_normalized/311320_3T_T1w_MPR1.nii.gz
3309,2620,5723,3862,1593,12488,16944,17434,2815,13842,8630,9019,5991,14090,2657,4631,5967,2218,5540,2925,11397,4421,15170,10251,3597,19955,26194,15053,15048,11180,786,2224,1593,8044,3477,2918,5785,3649,1384,13768,20701,14226,3216,13321,8364,7927,6441,14881,2163,4677,5253,2888,5987,3137,11114,4072,14609,11489,2775,20294,25837,13500,16156,12058,1356,2257,1101,8331,/data/users2/kwang26/aibm_hcp_normalized/121921_3T_T1w_MPR1.nii.gz
3056,1827,8373,3814,2285,15363,12411,13766,2611,12763,8615,8184,5429,12202,2369,3390,6058,2422,3365,3345,12219,3929,16023,11268,2387,16729,23644,15262,16277,14569,895,2940,1200,7279,3048,2002,7097,3977,2157,11814,20345,13786,2764,13894,8335,8592,5894,15910,2553,4237,5181,2296,5764,3576,11083,2858,16058,13531,2341,19804,23980,14740,13702,11539,1200,2656,966,8052,/data/users2/kwang26/aibm_hcp_normalized/131823_3T_T1w_MPR1.nii.gz
3227,2147,4787,3277,1148,10857,11780,9574,1857,7908,6971,6934,5727,11492,2371,3180,5016,2070,3869,3191,9988,3491,12544,10071,2842,17358,22918,14458,11836,12121,918,2279,1069,5931,3036,1847,7629,1764,1323,8665,13342,8536,2422,8590,7113,7371,5986,11658,2034,4039,4091,2727,5589,2035,10376,4462,12951,10414,2346,21062,23590,11091,11198,8833,1414,2234,942,6604,/data/users2/kwang26/aibm_hcp_normalized/221319_3T_T1w_MPR1.nii.gz
3961,3440,9283,3284,1896,13788,17148,12270,3581,12401,9542,9097,7330,13732,2923,4625,7540,3349,5669,3524,12683,3870,16689,14903,3618,20516,28211,16486,17137,15610,915,2683,1514,8723,3319,3028,7121,4268,2006,11834,18205,13138,3683,13706,9301,9676,7108,15903,2630,5354,5502,3454,5204,3861,13895,3989,15584,15480,3319,24213,28348,15214,17282,17099,1301,2375,1630,9451,/data/users2/kwang26/aibm_hcp_normalized/194645_3T_T1w_MPR1.nii.gz
3039,3639,6600,3270,2592,11508,13944,16234,3544,12825,9301,7047,8118,11891,2722,4462,6397,2621,4485,3041,13514,4487,15479,14545,5022,21961,26343,15565,12799,12551,1029,3198,1389,7419,2270,2466,9016,3822,1591,11851,18533,16758,3171,15022,9520,7889,6953,14217,2247,5423,5319,2217,4891,3627,10746,4681,17845,13604,3907,19466,28571,15591,12156,14458,1559,2511,1220,7716,/data/users2/kwang26/aibm_hcp_normalized/199958_3T_T1w_MPR1.nii.gz
1844,2410,6565,3317,1666,12659,11311,11329,2530,11145,7897,8177,6078,8284,2183,4203,4388,2327,4651,3468,9648,3490,14335,9083,3950,18615,24328,14747,12645,14197,830,2076,1907,6606,2190,3260,6364,4399,1638,10910,14255,11777,2602,12288,7546,9001,5784,12468,1852,4113,3902,2984,5192,3962,9830,3615,14092,10218,3065,18956,24008,13936,12816,10866,1261,2041,1293,7619,/data/users2/kwang26/aibm_hcp_normalized/453441_3T_T1w_MPR1.nii.gz
2628,1832,6536,2813,1794,12383,13186,13296,2561,10533,8587,6250,5674,12096,2382,3229,4288,1981,3327,2288,10320,3358,13724,11030,3090,15383,24164,15158,11646,10705,735,2807,1465,6977,2808,2218,6760,2764,1547,11890,17756,11212,2516,10017,8200,7161,4912,12681,1721,4305,4083,2759,3720,2406,10679,3444,13194,11051,2059,17055,22682,14904,12169,10626,974,2823,983,7597,/data/users2/kwang26/aibm_hcp_normalized/633847_3T_T1w_MPR1.nii.gz
3482,1970,8384,2807,2559,13118,15685,13403,3004,12316,9239,7884,7136,14198,2826,4221,5809,2446,3732,2413,10585,3430,16115,11845,3686,20911,28034,15879,14686,13572,941,2804,1215,7916,2963,3085,8096,3666,1624,13006,18514,13896,2797,11891,9027,8818,6304,16933,2545,5462,5905,3336,4928,3038,10446,4201,17177,12464,3470,20499,27387,15664,14440,12684,1426,2907,1074,9410,/data/users2/kwang26/aibm_hcp_normalized/156637_3T_T1w_MPR1.nii.gz
2719,1804,7235,3004,1587,10224,11741,11605,2261,10243,8836,5927,5413,12467,2403,3753,6617,2421,5176,2120,10544,3622,14686,10531,2630,16304,23014,12892,11930,11011,624,2266,1255,6675,2549,2347,7131,3702,1151,10332,15228,11179,1882,10820,8199,6363,5808,11472,2647,4219,5225,2939,5606,2608,10748,3567,15562,10734,2217,16640,21630,12406,11643,11184,793,2549,1309,7450,/data/users2/kwang26/aibm_hcp_normalized/209127_3T_T1w_MPR1.nii.gz
2786,2464,8420,4088,1677,11218,13664,11410,3373,11552,9068,9387,5391,12609,2256,3792,5102,2522,3513,3359,12246,3533,15222,12371,4056,17853,26465,17109,12962,10933,748,2392,1527,6835,2840,1515,8144,3971,1516,9626,17702,11215,2877,12720,9548,9383,6122,14448,1842,3986,4785,3274,3973,4006,8849,3321,16553,12599,2054,20338,27483,18424,13562,12184,1342,2006,1039,6648,/data/users2/kwang26/aibm_hcp_normalized/203923_3T_T1w_MPR1.nii.gz
3220,1966,6877,2847,1617,10551,11873,12996,2823,10893,7961,6033,5471,11371,2146,3860,6008,2294,3588,2310,10784,4151,12678,10309,3265,16271,23008,13791,11286,11811,852,2194,1396,6286,2523,1611,7068,3322,1184,10485,15693,13215,2355,10769,7903,6360,5440,13032,1742,4486,4135,3171,5330,2558,9073,4060,13787,10349,1489,16099,24054,14867,11601,12370,1201,2197,1107,6446,/data/users2/kwang26/aibm_hcp_normalized/129129_3T_T1w_MPR1.nii.gz
2642,3588,7309,3203,2157,11988,14495,11328,2594,13220,7942,7881,5545,10396,2001,4232,6079,1977,4329,2045,10174,3170,15992,10535,3995,16123,23471,13091,10835,10612,737,2769,1335,6636,3016,2245,7376,3240,1446,9125,14824,12188,2451,13437,8118,7582,5733,13700,2026,4461,4181,3057,4903,2735,9259,3018,15187,10729,2791,19209,25198,14508,12308,11220,1173,2133,894,7147,/data/users2/kwang26/aibm_hcp_normalized/200614_3T_T1w_MPR1.nii.gz
3008,2702,7709,3616,1825,11486,13667,11495,2950,14633,8677,5763,5846,12005,2588,4637,6101,2313,4097,2913,11947,3393,16272,11271,3876,19465,27639,13571,12251,12816,695,2120,1440,7642,3113,3387,6263,3993,1606,10751,18125,13560,2661,11586,8410,7886,7104,14053,2467,4669,5387,2896,3818,3273,12482,3801,17580,12258,2974,20261,28226,13609,12272,11414,1105,1806,1097,7705,/data/users2/kwang26/aibm_hcp_normalized/107220_3T_T1w_MPR1.nii.gz
2567,1638,6659,3439,1686,8879,10987,10707,2437,10391,8116,9542,5205,12535,2573,3611,5557,2406,4158,3398,9571,3826,13335,10594,2866,17754,24140,13487,12669,12619,830,1973,1526,7223,2545,2399,6620,3324,1786,9589,16520,10929,2520,10772,8198,8030,5661,12514,2260,4228,4696,2829,4529,3511,9067,3606,14014,11052,2131,17997,24475,12036,12324,11469,874,2399,841,7284,/data/users2/kwang26/aibm_hcp_normalized/366042_3T_T1w_MPR1.nii.gz
2274,1610,4463,2968,1476,9444,9602,8270,1918,10316,7279,5494,4070,9559,2171,3132,3926,2288,3012,1843,8307,2717,11624,8313,2281,14410,19384,9749,11295,9617,604,2229,1078,5552,2192,2081,4279,2968,1319,8596,12993,8670,1778,9395,6638,5739,4845,11436,1904,3691,3835,2029,3196,2105,8115,3006,12335,8338,1840,14738,17998,10683,10203,9394,898,1979,863,5922,/data/users2/kwang26/aibm_hcp_normalized/109830_3T_T1w_MPR1.nii.gz
3293,1735,8818,3397,1472,10843,13099,11761,2367,11345,7544,6765,6113,12030,1977,3342,3931,1865,4543,2450,9931,3269,13528,10550,3121,18206,25058,14765,16113,10634,868,2535,1274,7724,3124,1831,6359,3625,1619,9392,16777,13325,2570,11147,7444,7426,5643,14341,1845,3681,5007,3430,4118,2852,12518,3409,13829,11244,2200,19701,25318,13493,13165,10653,1317,1908,1021,8029,/data/users2/kwang26/aibm_hcp_normalized/553344_3T_T1w_MPR1.nii.gz
3036,2501,6284,3436,2232,10067,12949,13136,2234,13201,8460,6644,5607,12012,2185,4529,6181,2348,4502,2918,10662,3600,14751,10213,3147,20556,27587,14845,15762,12195,862,2348,1594,8648,3443,3322,6393,3095,1853,10560,17217,12392,2701,11131,8325,7106,4959,14366,1749,5533,5557,2348,5640,2876,10510,3520,14880,11232,3518,21067,25425,13847,15106,13464,1102,1984,1337,8050,/data/users2/kwang26/aibm_hcp_normalized/101309_3T_T1w_MPR1.nii.gz
2896,1958,8410,3389,1500,9268,12547,10507,2429,10863,8038,8336,6033,12085,1763,3886,4063,2277,3356,3566,11359,3039,13610,10914,3238,16602,24376,11508,13105,12804,742,2308,1086,6794,3360,1731,6146,2861,1757,9763,16269,11415,3739,11128,8603,9049,5562,12146,2084,4373,3864,2745,3470,3423,9246,4092,14537,9484,1964,19940,24589,14660,11003,12203,1016,1941,1131,7214,/data/users2/kwang26/aibm_hcp_normalized/149337_3T_T1w_MPR1.nii.gz
2194,1352,7043,3412,1167,10693,11339,9303,2178,11912,6144,7457,5114,9745,2247,3418,4098,2153,2908,2460,10984,2943,14058,9819,1621,17292,21682,14125,11412,9583,766,1937,1242,5938,2253,2046,5413,3311,1102,10325,13266,9914,2233,11053,5899,6968,5945,10973,2463,3254,3261,2396,4105,3288,10367,3545,13267,10523,1820,18980,23207,14607,11421,9897,1066,2050,714,6872,/data/users2/kwang26/aibm_hcp_normalized/182436_3T_T1w_MPR1.nii.gz
2550,1660,6006,4081,2370,13499,13464,12327,3582,14805,9593,9549,6596,12077,2070,2845,5509,2696,4691,3328,11604,4113,15497,12948,3389,19539,28222,17121,13986,14496,1233,2897,1450,7148,3190,2095,6557,3975,1991,12429,17826,10956,2930,15707,9422,10248,6634,12947,2375,4035,5281,3385,5255,3337,10469,2686,16197,14520,2895,19347,26588,17047,14714,12438,1402,1998,1675,7951,/data/users2/kwang26/aibm_hcp_normalized/134728_3T_T1w_MPR1.nii.gz
2082,2238,7627,3619,2316,10202,12685,9683,2720,10671,8300,7429,5642,10550,2462,4121,6128,2097,2951,3353,8911,2958,12017,10639,2757,15377,22688,14005,11934,11083,861,2467,1377,7018,2368,2373,5960,3702,1400,10108,14751,10530,2462,10168,7951,8139,6303,12670,1955,3455,5020,2651,4875,3507,9257,3731,12084,11213,1788,16349,21895,14166,11989,9533,1195,2754,1334,7446,/data/users2/kwang26/aibm_hcp_normalized/129533_3T_T1w_MPR1.nii.gz
2273,2045,6905,3837,1444,12113,13467,11384,2219,13188,8077,8979,4811,10282,2013,3754,5169,2421,2735,3461,10573,3406,15685,10893,3819,17643,27564,14734,12336,12661,785,2443,1604,6689,2587,2548,7171,3753,1377,10176,16596,12588,2107,12192,7373,8208,6064,14370,1938,4639,5525,2778,4300,3390,10692,3190,15342,11381,2650,18416,25034,15570,11524,11008,1108,2047,898,7302,/data/users2/kwang26/aibm_hcp_normalized/393550_3T_T1w_MPR1.nii.gz
2387,2144,6585,2840,1616,8507,11299,11157,3025,11166,7852,7614,4759,11007,1928,3158,5211,2633,3359,2876,9429,2772,13497,9688,2542,14945,20542,12811,9946,9781,705,2213,1610,6228,2330,1848,7855,3495,1922,8940,16848,9925,1871,11359,7194,8771,4572,10726,1950,3761,4084,2578,4155,3616,9482,3394,13857,9289,1658,16156,21119,12071,10002,9196,944,1883,1134,6780,/data/users2/kwang26/aibm_hcp_normalized/679568_3T_T1w_MPR1.nii.gz
2652,2316,7633,3976,2155,11985,11513,9035,2391,13890,8239,7891,6111,9276,2310,4041,4035,2418,3557,3203,9585,3232,16948,10238,3382,19614,23646,14014,14477,13304,658,2575,1323,7080,2467,2667,8180,3968,1550,11221,13887,9480,2422,13456,7940,8607,6425,12563,2315,5065,4177,3108,4295,3799,10256,3243,13874,12342,2652,22008,22827,14698,13447,12078,1229,2321,1330,7644,/data/users2/kwang26/aibm_hcp_normalized/164131_3T_T1w_MPR1.nii.gz
2538,1542,8055,3405,1716,9673,13247,10791,2282,11240,8251,8729,5232,11851,2021,4643,5657,1941,3470,2805,11965,2877,16554,11710,3645,17126,27467,14074,12512,11653,735,2259,1434,7224,2556,2927,6136,3624,1673,9454,17346,12668,2177,11870,8032,8074,5959,13568,2001,5496,5713,2816,4583,3207,10503,4038,16374,12238,2565,19933,23761,15234,11487,10069,1434,2094,1250,7449,/data/users2/kwang26/aibm_hcp_normalized/356948_3T_T1w_MPR1.nii.gz
2578,2050,7232,3242,1549,10683,13781,10543,2093,11941,7434,6768,5191,10072,1848,4233,5165,2303,4446,2464,10453,3563,12745,10089,2300,17699,23418,12249,12773,11738,656,2239,1070,6100,2769,2061,7895,3594,1675,9875,15999,8873,2169,12296,7471,7058,5359,12056,1764,4976,4195,3015,3803,2524,9097,3773,14083,11248,1614,18825,22000,14086,10895,11850,1010,2015,946,5770,/data/users2/kwang26/aibm_hcp_normalized/587664_3T_T1w_MPR1.nii.gz
2936,2019,6545,3633,2063,10711,15344,9622,3235,14745,8987,8358,5383,11866,2166,3537,5349,2910,3893,3364,9969,3442,15026,12100,3238,19223,26030,15323,13071,13052,870,2433,1193,7445,2801,2372,5641,3890,1608,12207,18412,11211,2952,13715,8283,8675,5859,13140,2478,4522,3908,2982,5202,3598,9800,3725,16032,10878,2017,19493,26429,14707,12993,12917,1003,2081,1203,8205,/data/users2/kwang26/aibm_hcp_normalized/202113_3T_T1w_MPR1.nii.gz
3615,3267,8208,4268,1352,10526,16329,13667,2614,13016,8793,9080,6129,11969,2126,3592,5643,2628,3407,3440,10596,4420,15910,12113,3325,18810,25271,16388,14417,12213,1094,2493,1203,6784,2513,2027,8483,3876,1499,12133,19521,13624,2692,14184,9015,7324,5962,14045,2308,4799,5836,3203,4437,3800,10943,3575,14607,13146,2083,20753,27234,14289,13424,11851,1122,2460,1095,6559,/data/users2/kwang26/aibm_hcp_normalized/194847_3T_T1w_MPR1.nii.gz
2455,1568,5688,3138,1543,10604,11420,9207,2382,12329,7364,7558,4751,9398,2189,2909,4976,1859,3799,3092,7835,2980,13262,9161,2633,16295,21835,12685,11860,9256,639,2480,1068,6720,2088,1865,4749,3228,1748,10756,11920,10539,2368,11308,6811,7744,4749,10244,2134,3442,3829,2328,5125,2990,7756,2976,13922,10080,1999,15453,21540,11935,9931,10606,1085,1938,996,7328,/data/users2/kwang26/aibm_hcp_normalized/112516_3T_T1w_MPR1.nii.gz
3256,1978,8626,3205,1538,10710,12714,10856,2479,11779,9034,7000,5594,12486,2105,3425,5335,2289,3766,2538,9382,3450,14107,10001,3453,15163,25988,12675,14932,11597,823,2386,1414,7277,2995,2404,7378,2826,1564,11904,17434,11749,2193,11199,8373,6560,6023,12607,1680,4040,5081,2688,4549,2562,9811,3380,14372,9965,2764,16306,24264,13035,12785,8763,928,1838,1007,7396,/data/users2/kwang26/aibm_hcp_normalized/116726_3T_T1w_MPR1.nii.gz
2582,1615,7975,3542,1670,12062,12535,10084,2806,12486,7613,7694,5219,10271,2127,3322,3951,2023,3404,2977,11323,3691,14593,11316,2717,16908,23026,14200,13888,11662,547,2327,1485,7009,2761,2158,5906,4163,1362,11449,16236,10062,2497,13247,7109,7895,5690,11685,1948,4133,4401,2484,4623,3324,11779,3218,13575,13158,2124,18363,23685,15341,12136,11106,982,2555,993,6773,/data/users2/kwang26/aibm_hcp_normalized/665254_3T_T1w_MPR1.nii.gz
3051,2565,7030,4718,3316,10967,14514,11609,4358,15396,10188,8589,6290,13443,2459,4324,8343,2740,3484,3895,11939,4930,17258,11707,3575,23162,30068,16050,15330,16840,942,3134,1601,9468,2700,2975,9417,4349,1758,12583,17613,12702,3198,14533,9493,9509,7642,15786,2212,5522,5347,3204,5267,4327,11696,4585,17049,12642,2142,21028,31369,17802,14537,15875,1334,2648,1349,9585,/data/users2/kwang26/aibm_hcp_normalized/139839_3T_T1w_MPR1.nii.gz
2481,1829,5628,2493,1728,8361,10220,11565,2157,9562,7048,6888,5098,9903,2410,3498,4505,2222,3085,2293,8670,3205,12522,10399,1996,13704,20769,12359,10276,11061,540,1931,1170,6136,2355,1838,5487,3187,1720,7069,14443,11408,2144,10119,6665,6747,5068,10829,2209,4273,3500,2900,3080,2560,8033,2827,13727,10147,1657,14971,20156,11978,10143,10240,839,1994,823,6711,/data/users2/kwang26/aibm_hcp_normalized/199251_3T_T1w_MPR1.nii.gz
2244,1482,6655,3464,1522,11624,12922,9613,2815,9995,7552,7308,5198,11942,1983,3315,5054,1739,3350,3269,11459,3520,14148,10657,3077,16899,22458,12225,10560,11396,658,2041,1184,6499,2578,2479,6722,3509,1727,9824,14298,8813,2245,10081,7630,7089,5454,11512,1863,4363,3211,2663,3726,3429,10664,3389,13564,11612,1978,17220,21217,13417,11211,11666,1024,2446,1297,7511,/data/users2/kwang26/aibm_hcp_normalized/186444_3T_T1w_MPR1.nii.gz
2283,1366,4592,3216,1332,9102,10509,10809,2398,10623,6407,5401,5362,9599,2289,2670,5203,1998,4034,2214,9310,3109,10584,10203,1887,15208,20715,13827,10926,9566,853,1651,1209,5953,2195,2275,4488,3145,1206,10041,14625,10671,2168,9386,7058,5179,4437,10143,1833,4625,4097,2378,5002,2237,9614,3565,12519,8582,2267,13442,20281,13788,9829,8204,865,1942,1112,6107,/data/users2/kwang26/aibm_hcp_normalized/162329_3T_T1w_MPR1.nii.gz
3203,1857,6460,4118,1951,14318,17834,11545,3174,11689,8650,9665,6559,11392,2267,3628,4923,2641,4809,3398,12042,3318,15663,11821,3392,17737,27609,12814,13432,12610,1001,2268,1442,8009,3099,2734,6778,4162,1411,10679,18746,13244,2641,9813,8334,10910,6117,14262,2094,4259,3166,3149,4414,4388,9881,4453,15502,11957,2799,21883,23964,16000,14573,15309,1187,1792,925,8477,/data/users2/kwang26/aibm_hcp_normalized/178748_3T_T1w_MPR1.nii.gz
2095,1446,5924,3444,1605,10106,12822,12502,2345,10636,7832,6594,4592,10103,2198,3298,4156,2396,3373,3064,9485,2541,14110,8072,2478,15316,22539,12569,11179,9144,648,2265,1044,5909,2597,2942,5557,1872,1599,10797,15831,10288,2998,8636,7648,6625,4950,10594,1767,3378,4495,2678,4592,1635,10153,3412,12766,11898,2218,14498,20635,13360,10829,9166,1110,1906,917,6366,/data/users2/kwang26/aibm_hcp_normalized/154229_3T_T1w_MPR1.nii.gz
2417,2080,7215,3539,2476,11522,15676,13859,3223,13657,9827,6452,6915,13475,2556,4118,6403,2452,4611,2772,11310,3818,13762,12155,3049,16763,27681,13581,15274,14037,750,2812,1531,7678,3445,3035,7001,3937,2140,12146,20528,13837,2695,12112,9059,6441,6635,14188,2133,3970,4754,2860,6220,2943,10546,5100,15247,13386,2786,18837,25123,12881,15256,13369,1006,2155,1456,8764,/data/users2/kwang26/aibm_hcp_normalized/380036_3T_T1w_MPR1.nii.gz
2718,3054,7920,3492,1639,12515,15547,11981,2511,12495,8264,7456,6024,11752,2963,4627,6121,2181,3767,2816,11832,4729,16959,10404,3457,17883,25164,15590,13552,11827,896,3390,1469,8639,2757,2316,7960,3303,1994,11826,21022,12120,3440,12086,8425,7664,6966,11983,3080,4908,5694,3164,4170,3327,11120,3552,16111,11994,2465,19760,25664,16352,11992,10098,1277,2820,1052,8735,/data/users2/kwang26/aibm_hcp_normalized/182840_3T_T1w_MPR1.nii.gz
2544,2900,6923,3923,1760,11399,10778,11081,2550,12557,8416,7785,6710,10324,2199,4369,6990,2766,3925,3709,10155,4227,14165,9936,3559,16320,22628,11494,12697,11188,774,2356,1222,7651,2268,1742,8904,3555,1302,10498,16304,12447,2616,10748,8222,7331,5095,12000,1995,5546,5186,3396,5313,4017,10433,3649,14560,10228,2805,17170,24727,12442,13236,10196,1100,2723,1048,7782,/data/users2/kwang26/aibm_hcp_normalized/133928_3T_T1w_MPR1.nii.gz
3235,2086,5586,2985,1829,10520,13631,14868,3065,11944,9850,7202,6852,15254,2294,5128,5959,2825,6163,2822,9923,3775,14362,13215,3139,19986,31277,14498,14823,12417,962,2607,1359,9070,3371,2302,7427,3666,1678,12601,16050,12030,2361,13150,9546,6465,6288,15828,2492,5843,4672,3068,6849,2825,10484,3771,15263,12599,3361,20567,27928,15516,14302,11767,1300,2502,924,9056,/data/users2/kwang26/aibm_hcp_normalized/173132_3T_T1w_MPR1.nii.gz
3452,2405,7040,3965,2335,13253,17361,14989,2430,14998,9188,8441,6453,13221,2781,4119,5447,2342,3676,3140,13090,3545,15510,13405,3183,18711,29713,16425,13781,14029,848,2542,1464,6994,3460,2960,7179,3823,1528,11436,19998,13608,3009,14705,8682,8722,6242,15377,2392,4351,4501,3300,4392,3362,12871,4200,14470,13188,2671,19734,26952,17105,14025,13777,1437,2312,1147,7514,/data/users2/kwang26/aibm_hcp_normalized/118932_3T_T1w_MPR1.nii.gz
2670,1262,5852,3713,1632,9570,12235,12620,2433,10149,7879,6868,5181,10164,2115,3461,5462,2095,3423,2888,7350,2505,13797,9244,2258,13703,22278,12703,10594,8423,753,2356,1171,6610,2701,2469,5344,3220,1455,9897,14280,10646,2242,8650,7722,6153,4727,12256,2256,3773,4569,2071,4981,3308,7489,2965,12908,9410,2564,14702,19825,14183,10521,10804,1106,2568,1034,7570,/data/users2/kwang26/aibm_hcp_normalized/510326_3T_T1w_MPR1.nii.gz
3119,2100,7209,3127,1558,11753,13666,8587,2836,11383,8320,5299,5140,11018,2156,3261,5154,2049,3386,2296,10517,3478,15158,11027,3250,16074,22644,13870,13713,10796,917,2489,1565,7148,2469,2057,6703,3609,1418,10483,17617,10485,2852,12051,7751,6710,5897,12749,2178,3706,5002,2628,4900,3117,9426,3336,14422,12127,2021,18580,24372,13938,13758,9906,1120,2040,1060,7992,/data/users2/kwang26/aibm_hcp_normalized/180129_3T_T1w_MPR1.nii.gz
2679,2478,6398,3063,2067,8974,12836,9750,2700,10910,8489,9039,5291,10975,1972,4316,5455,2348,4549,3278,10164,3466,14542,9820,2869,16918,20766,14635,12626,8967,786,1963,1479,7006,2395,2316,6298,3570,1780,10114,15761,10913,2240,11482,7869,8261,5448,11867,2202,4370,4259,3163,4435,3225,9513,3368,13705,9772,1500,19284,22814,15707,12442,9430,1017,2062,1205,6860,/data/users2/kwang26/aibm_hcp_normalized/365343_3T_T1w_MPR1.nii.gz
3043,2411,7962,3921,1777,13317,15195,13950,3081,13596,9343,8976,6149,11587,2487,4242,6003,2585,4753,3325,12780,3774,16651,13541,2982,19352,25958,17237,12885,16000,968,2312,1779,8034,2399,1435,7499,4382,1485,11711,20971,14532,2790,14655,9282,8335,6377,16150,2070,5209,4936,3043,6296,3752,11381,3630,15733,14897,1813,19272,29231,16765,13744,11541,961,1777,1169,8296,/data/users2/kwang26/aibm_hcp_normalized/114419_3T_T1w_MPR1.nii.gz
2243,2192,10065,3142,1777,11273,16606,12404,3104,12565,8021,7665,4851,12384,2237,4266,5927,2587,3990,2642,11701,3599,16899,10807,3446,21062,28894,14493,15606,12932,939,2231,1847,6982,3055,1866,8158,3738,1857,13992,19498,10593,2362,12576,8279,6563,6749,15928,2515,4103,4807,3386,5247,2678,11436,3805,18398,11134,1674,24586,28655,14745,14172,12416,1467,1559,1523,6669,/data/users2/kwang26/aibm_hcp_normalized/168139_3T_T1w_MPR1.nii.gz
2867,1664,6858,3850,1656,10863,14790,11140,2075,12537,8084,6730,4747,12378,1814,3906,5052,2005,4042,3040,11011,3845,13703,9914,2614,16371,22709,12975,12759,11313,773,2558,1235,8171,2414,3298,5336,4209,2112,9529,16561,11563,1787,12929,7978,7712,5266,12637,2086,5434,3531,2921,4985,3177,11658,3914,15687,9635,2381,17437,21311,12092,10442,9795,936,2204,877,7606,/data/users2/kwang26/aibm_hcp_normalized/212419_3T_T1w_MPR1.nii.gz
2327,2274,7417,3069,1192,9744,12416,9897,2109,10796,6739,6708,4350,11999,1686,3605,4835,1844,3572,2367,9618,3143,14087,9035,2886,16997,23071,12046,12812,8177,745,2429,1769,5702,3263,2404,6449,3869,1102,9968,13910,8563,2030,10686,6447,5909,5184,12199,1428,3609,4364,2200,4041,2975,8500,3400,14077,10554,1891,19538,21161,11777,12109,10789,742,2020,827,5977,/data/users2/kwang26/aibm_hcp_normalized/176542_3T_T1w_MPR1.nii.gz
3211,2469,5135,3655,1916,10579,13405,13382,2138,9827,7456,6893,6326,11864,2176,3353,4480,2049,3199,2544,10077,3568,13648,11089,2810,15231,19094,12775,12290,11150,713,2211,1005,6176,2495,1776,4087,2950,1566,11073,16536,14919,2154,12826,7038,7340,6225,12430,1893,4054,3681,2748,3510,2516,10183,2922,12421,10882,2347,16467,21647,13338,12108,10269,1018,2590,705,6866,/data/users2/kwang26/aibm_hcp_normalized/695768_3T_T1w_MPR1.nii.gz
2639,1572,4662,2798,1268,9599,8955,10478,2105,10497,7061,6225,4382,8981,1687,3233,4149,1776,4187,2729,8087,3443,11149,9199,2211,15496,20967,11389,11531,9412,612,1660,1313,5464,2784,2022,5807,3556,990,8707,11908,8219,2382,9944,6486,6704,4946,9524,1816,3477,3499,2373,4569,3305,9077,2651,11930,10031,1981,14292,20816,11730,12552,10067,1027,2075,1174,6469,/data/users2/kwang26/aibm_hcp_normalized/144226_3T_T1w_MPR1.nii.gz
